Customer ID,Sales Channel,Gender,Product Type,Purchase Reason,Decision,Age at POS,Manual Decision,Employment,Sum Assured,Annual Premium,Evidence,1 Year Lapse
A000002716,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,28,N,Employed,225995.00,149.76,Y,0
A000002717,IFA,Male,Single,Family Protection,Accepted Standard Terms,49,N,Employed,200000.00,463.20,Y,0
A000002718,IFA,Female,Single,Family Protection,Accepted Standard Terms,35,N,Employed,200000.00,170.40,Y,0
A000002719,IFA,Male,Single,Family Protection,Accepted Standard Terms,54,Y,Employed,60000.00,305.76,Y,0
A000002720,IFA,Female,Single,Mortgage Protection,Accepted Non Standard Terms,45,Y,Employed,146000.00,199.80,N,0
A000002721,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,58,Y,Employed,130000.00,1151.76,N,0
A000002722,IFA,Female,Single,Family Protection,Accepted Standard Terms,47,N,Employed,100000.00,270.00,Y,0
A000002723,IFA,Female,Single,Mortgage Protection,Refer To Underwriter,37,Y,Employed,75000.00,283.80,N,0
A000002724,IFA,Male,Single,Family Protection,Accepted Standard Terms,33,N,Employed,50000.00,221.16,N,0
A000002725,IFA,Female,Single,Family Protection,Accepted Standard Terms,35,N,Employed,100000.00,130.80,Y,0
A000002726,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,27,N,Employed,172000.00,116.88,Y,0
A000002727,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,25,N,Employed,172000.00,116.88,Y,0
A000002728,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,38,N,Employed,98300.00,99.12,Y,0
A000002729,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,40,N,Employed,271020.00,651.84,N,0
A000002730,IFA,Female,Single,Family Protection,Accepted Standard Terms,40,N,Employed,20377.00,72.00,Y,1
A000002731,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,24,N,Employed,133499.00,296.40,N,0
A000002732,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,24,N,Employed,30000.00,277.92,N,0
A000002733,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,22,N,Employed,133499.00,296.40,N,0
A000002734,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,22,N,Employed,30000.00,277.92,N,0
A000002735,IFA,Female,Joint,Family Protection,Accepted Standard Terms,58,N,Employed,30000.00,322.56,Y,0
A000002736,IFA,Male,Joint,Family Protection,Accepted Standard Terms,62,N,Employed,30000.00,322.56,N,0
A000002737,IFA,Female,Joint,Family Protection,Accepted Standard Terms,44,N,Employed,300000.00,1234.32,Y,0
A000002738,IFA,Male,Joint,Family Protection,Accepted Standard Terms,44,N,Employed,300000.00,1234.32,N,0
A000002739,IFA,Female,Joint,Family Protection,Accepted Standard Terms,36,N,House Person,100000.00,722.28,N,0
A000002740,IFA,Female,Single,Family Protection,Accepted Standard Terms,44,N,House Person,150000.00,214.80,N,0
A000002741,IFA,Female,Single,Family Protection,Accepted Standard Terms,38,Y,Employed,100000.00,94.80,Y,0
A000002742,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,38,Y,Employed,73146.00,383.76,N,0
A000002743,IFA,Male,Single,Family Protection,Accepted Standard Terms,43,N,Employed,150000.00,250.80,Y,0
A000002744,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,46,Y,Employed,50000.00,231.60,N,0
A000002745,IFA,Male,Single,Family Protection,Accepted Standard Terms,22,N,Employed,100000.00,216.84,Y,1
A000002746,IFA,Female,Single,Family Protection,Accepted Standard Terms,47,N,Employed,50000.00,95.40,Y,0
A000002747,IFA,Female,Joint,Family Protection,Accepted Standard Terms,42,Y,Employed,150000.00,232.68,N,0
A000002748,IFA,Male,Joint,Family Protection,Accepted Non Standard Terms,39,Y,Employed,150000.00,232.68,N,0
A000002749,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,42,Y,Self-Employed,230524.00,439.32,N,0
A000002750,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,45,Y,Employed,30000.00,113.88,Y,0
A000002751,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,45,Y,Employed,147200.00,379.56,Y,0
A000002752,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,44,N,Self-Employed,30000.00,113.88,Y,0
A000002753,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,44,N,Self-Employed,147200.00,379.56,Y,0
A000002754,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,61,Y,Retired,50000.00,435.00,N,0
A000002755,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,44,N,House Person,350000.00,512.40,N,0
A000002756,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,31,N,Employed,101000.00,344.16,N,0
A000002757,BP,Female,Single,Family Protection,Accepted Standard Terms,40,N,Employed,215000.00,246.48,Y,0
A000002758,BP,Male,Single,Family Protection,Accepted Standard Terms,43,N,Employed,215000.00,437.40,Y,0
A000002759,IFA,Female,Single,Family Protection,Accepted Standard Terms,42,N,Employed,100000.00,99.60,Y,0
A000002760,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,53,N,Employed,35000.00,199.56,Y,0
A000002761,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,39,Y,Employed,54842.00,132.00,N,0
A000002762,IFA,Male,Single,Family Protection,Accepted Standard Terms,48,N,Employed,100000.00,259.20,Y,0
A000002763,BP,Female,Single,Family Protection,Accepted Standard Terms,31,N,Employed,144699.00,120.00,Y,0
A000002764,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,28,N,Employed,101000.00,344.16,Y,0
A000002765,IFA,Male,Single,Family Protection,Accepted Standard Terms,51,N,Employed,100000.00,310.20,Y,0
A000002766,BP,Male,,Mortgage Protection,Accepted Standard Terms,38,Y,Employed,,503.40,N,0
A000002767,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,25,Y,Employed,89550.00,227.04,Y,0
A000002768,IFA,Female,Single,Family Protection,Accepted Standard Terms,40,Y,Employed,600000.00,580.80,N,0
A000002769,IFA,Male,Single,Family Protection,Accepted Standard Terms,43,N,Employed,70000.00,568.32,Y,0
A000002770,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,38,N,Employed,39000.00,218.16,Y,0
A000002771,IFA,Male,Single,Family Protection,Accepted Standard Terms,40,Y,Employed,200000.00,271.08,Y,0
A000002772,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,121000.00,154.80,Y,0
A000002773,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,33,N,Employed,121000.00,154.80,Y,0
A000002774,IFA,Male,Joint,Family Protection,Accepted Standard Terms,46,Y,Employed,200000.00,484.68,N,0
A000002775,IFA,Female,Joint,Family Protection,Accepted Standard Terms,46,N,Employed,200000.00,484.68,Y,0
A000002776,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,41,Y,Employed,102000.00,225.60,N,0
A000002777,IFA,Female,Single,Family Protection,Accepted Standard Terms,52,N,Employed,100000.00,216.60,N,0
A000002778,IFA,Male,Single,Family Protection,Accepted Standard Terms,58,Y,Employed,100000.00,423.12,Y,0
A000002779,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,26,N,Employed,140000.00,143.64,Y,0
A000002780,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,140000.00,143.64,Y,0
A000002781,BP,Male,Single,Family Protection,Accepted Non Standard Terms,37,Y,Self-Employed,125000.00,693.72,N,0
A000002782,BP,Female,Single,Family Protection,Accepted Standard Terms,35,Y,Employed,125000.00,467.76,N,0
A000002783,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,41,Y,House Person,120000.00,189.72,Y,0
A000002784,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,41,N,Employed,120000.00,189.72,N,0
A000002785,IFA,Male,Single,Family Protection,Accepted Standard Terms,50,N,Employed,50000.00,216.00,Y,0
A000002786,BP,Female,Single,Family Protection,Accepted Standard Terms,28,N,Employed,112499.00,132.12,N,0
A000002787,IFA,Female,Single,Family Protection,Accepted Standard Terms,44,N,Employed,100000.00,260.40,Y,0
A000002788,IFA,Female,Single,Family Protection,Accepted Standard Terms,42,N,Employed,100000.00,177.60,Y,1
A000002789,IFA,Female,Single,Family Protection,Accepted Standard Terms,30,N,Contract Worker,170000.00,94.80,Y,0
A000002790,BP,Male,Single,Family Protection,Accepted Standard Terms,45,N,Employed,65000.00,602.28,Y,0
A000002791,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,41,N,Self-Employed,64744.00,117.84,Y,0
A000002792,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,64744.00,117.84,Y,0
A000002793,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,30,N,Employed,81000.00,163.20,Y,0
A000002794,SP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,52,Y,Employed,70000.00,223.20,N,0
A000002795,IFA,Female,Single,Family Protection,Accepted Standard Terms,55,N,Employed,150000.00,515.40,N,0
A000002796,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,48,Y,Employed,26848.00,240.00,N,0
A000002797,IFA,Male,Single,Family Protection,Accepted Standard Terms,59,Y,Self-Employed,100000.00,656.40,Y,0
A000002798,IFA,Female,Single,Family Protection,Accepted Standard Terms,47,N,Employed,100000.00,142.20,N,0
A000002799,IFA,Female,Single,Family Protection,Accepted Standard Terms,40,Y,House Person,160000.00,160.80,Y,1
A000002800,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,47,Y,Employed,190000.00,463.68,N,0
A000002801,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,47,Y,Employed,143000.00,490.80,N,0
A000002802,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,47,Y,Employed,50000.00,657.60,N,0
A000002803,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,47,Y,Self-Employed,500000.00,1134.60,N,1
A000002804,IFA,Female,Single,Family Protection,Accepted Standard Terms,49,N,Employed,100000.00,192.00,Y,0
A000002805,IFA,Male,Single,Family Protection,Accepted Standard Terms,35,N,Employed,,205.56,Y,0
A000002806,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,42,Y,House Person,50000.00,237.00,Y,0
A000002807,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,45,N,Employed,50000.00,237.00,Y,0
A000002808,BP,Male,Single,Family Protection,Accepted Standard Terms,52,N,Self-Employed,100000.00,360.96,Y,0
A000002809,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,34,N,Employed,52000.00,158.28,N,1
A000002810,IFA,Male,Single,Mortgage Protection,Accepted Non Standard Terms,37,Y,Employed,76931.00,129.96,N,1
A000002811,IFA,Male,Single,Family Protection,Accepted Standard Terms,37,Y,Self-Employed,250000.00,309.60,N,0
A000002812,BP,Male,Single,Family Protection,Accepted Standard Terms,49,Y,Employed,,2070.72,Y,0
A000002813,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,40,Y,Self-Employed,191377.00,293.76,N,0
A000002814,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,26,Y,Employed,137700.00,395.76,Y,1
A000002815,IFA,Male,Joint,Family Protection,Accepted Standard Terms,61,N,Employed,10000.00,104.28,Y,0
A000002816,BP,Male,Single,Family Protection,Accepted Standard Terms,31,N,Employed,112499.00,216.24,Y,0
A000002817,IFA,Male,Single,Family Protection,Accepted Standard Terms,60,Y,Retired,30000.00,173.04,Y,0
A000002818,IFA,Female,Joint,Family Protection,Accepted Standard Terms,58,N,Unemployed,10000.00,104.28,N,0
A000002819,IFA,Female,Joint,Family Protection,Accepted Standard Terms,55,Y,Employed,188000.00,1504.20,N,0
A000002820,BP,Male,,Family Protection,Accepted Non Standard Terms,47,Y,Employed,,508.20,N,0
A000002821,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,46,Y,Contract Worker,110000.00,162.60,N,0
A000002822,SP,Female,Single,Family Protection,Accepted Standard Terms,42,Y,Employed,,343.56,N,0
A000002823,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,57,Y,Employed,250000.00,2002.56,N,0
A000002824,BP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,29,Y,Employed,47000.00,207.00,N,0
A000002825,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,38,N,Employed,112500.00,554.88,Y,0
A000002826,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,65000.00,89.52,Y,0
A000002827,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,65000.00,89.52,Y,0
A000002828,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,34,N,Employed,247500.00,255.48,N,0
A000002829,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,35,N,Employed,247500.00,255.48,Y,0
A000002830,IFA,Female,Joint,Family Protection,Accepted Standard Terms,49,N,Employed,110000.00,391.92,Y,0
A000002831,IFA,Male,Joint,Family Protection,Accepted Standard Terms,51,Y,Employed,110000.00,391.92,N,0
A000002832,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,55,Y,Employed,182381.00,679.68,N,0
A000002833,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,35,Y,Employed,100000.00,99.00,N,0
A000002834,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,39,N,Self-Employed,360000.00,225.96,Y,0
A000002835,IFA,Male,Single,Family Protection,Accepted Standard Terms,41,N,Employed,105000.00,152.40,N,0
A000002836,IFA,Female,Single,Family Protection,Accepted Standard Terms,39,Y,Employed,150000.00,125.52,Y,0
A000002837,IFA,Male,Single,Family Protection,Accepted Standard Terms,31,N,Employed,200000.00,413.76,Y,0
A000002838,IFA,Female,Single,Mortgage Protection,Accepted Non Standard Terms,40,Y,Employed,110000.00,244.92,Y,0
A000002839,IFA,Female,Single,Family Protection,Accepted Standard Terms,20,N,Employed,241060.00,120.00,Y,0
A000002840,IFA,Female,,Family Protection,Accepted Standard Terms,37,N,Employed,,429.96,Y,0
A000002841,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,50,Y,Employed,148000.00,624.72,N,0
A000002842,SP,Female,Single,Business Protection,Accepted Standard Terms,50,Y,Self-Employed,211255.00,399.84,N,0
A000002843,IFA,Female,Single,Family Protection,Accepted Standard Terms,38,N,House Person,130000.00,87.36,Y,0
A000002844,IFA,Female,Single,Family Protection,Accepted Standard Terms,47,Y,Employed,500000.00,1539.60,N,0
A000002845,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,37,N,Employed,70000.00,84.48,N,0
A000002846,IFA,Female,Joint,Family Protection,Accepted Standard Terms,33,N,Self-Employed,100000.00,144.36,Y,0
A000002847,IFA,Male,Joint,Family Protection,Accepted Standard Terms,33,N,Self-Employed,100000.00,144.36,Y,0
A000002848,IFA,Male,Single,Family Protection,Accepted Standard Terms,36,N,Employed,150000.00,228.24,Y,0
A000002849,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,25,N,Employed,125000.00,256.32,Y,0
A000002850,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,50,Y,Employed,125000.00,256.32,Y,0
A000002851,IFA,Female,Single,Family Protection,Accepted Standard Terms,43,N,Employed,105000.00,142.92,N,0
A000002852,IFA,Male,Single,Family Protection,Accepted Standard Terms,38,N,Employed,500000.00,341.76,Y,0
A000002853,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,42,N,Employed,40000.00,80.52,Y,0
A000002854,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,42,N,Employed,20000.00,151.32,Y,0
A000002855,IFA,Male,Single,Family Protection,Accepted Standard Terms,45,Y,Self-Employed,100000.00,241.44,N,0
A000002856,IFA,Male,Single,Family Protection,Accepted Standard Terms,50,Y,Self-Employed,400000.00,889.32,N,0
A000002857,IFA,Female,Joint,Family Protection,Accepted Standard Terms,32,Y,Employed,100000.00,118.80,N,1
A000002858,IFA,Male,Joint,Family Protection,Accepted Standard Terms,38,N,Self-Employed,100000.00,118.80,Y,1
A000002859,IFA,Male,Single,Family Protection,Accepted Standard Terms,58,Y,Self-Employed,300000.00,1452.48,N,0
A000002860,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,32,N,Employed,127500.00,170.28,Y,0
A000002861,BP,Male,,Mortgage Protection,Accepted Standard Terms,32,N,Employed,,442.08,Y,0
A000002862,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,27,Y,Employed,127500.00,170.28,N,0
A000002863,BP,Female,,Mortgage Protection,Accepted Standard Terms,27,Y,Employed,,187.08,N,0
A000002864,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,37,Y,Self-Employed,131500.00,1447.92,Y,0
A000002865,IFA,Female,Joint,Business Protection,Accepted Standard Terms,41,N,Self-Employed,106638.00,311.16,Y,0
A000002866,IFA,Female,Joint,Business Protection,Accepted Standard Terms,41,N,Self-Employed,86800.00,775.56,Y,0
A000002867,IFA,Male,Joint,Business Protection,Accepted Standard Terms,53,N,Self-Employed,106638.00,311.16,Y,0
A000002868,IFA,Male,Joint,Business Protection,Accepted Standard Terms,53,N,Self-Employed,86800.00,775.56,Y,0
A000002869,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,26,N,Employed,150000.00,109.68,Y,0
A000002870,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,23,Y,House Person,150000.00,109.68,N,0
A000002871,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,41,Y,Employed,128308.00,331.08,Y,1
A000002872,IFA,Female,Single,Family Protection,Accepted Standard Terms,40,N,Self-Employed,100000.00,99.12,Y,0
A000002873,IFA,Female,Single,Family Protection,Accepted Standard Terms,40,Y,Self-Employed,100000.00,490.80,Y,0
A000002874,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,28,N,Employed,120000.00,196.32,N,0
A000002875,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,34,Y,Self-Employed,200000.00,134.40,N,1
A000002876,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,34,Y,Self-Employed,100000.00,419.28,N,1
A000002877,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,46,Y,Employed,67211.00,112.32,Y,0
A000002878,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,32,N,Employed,147045.00,72.00,Y,1
A000002879,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,27,N,Employed,40000.00,215.28,Y,0
A000002880,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,31,N,Self-Employed,40000.00,215.28,Y,0
A000002881,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,43,N,Employed,200000.00,629.88,Y,0
A000002882,IFA,Male,Single,Family Protection,Accepted Standard Terms,50,Y,Self-Employed,100000.00,336.60,N,0
A000002883,BP,Male,Single,Family Protection,Accepted Non Standard Terms,38,Y,Unemployed,23059.00,107.52,N,0
A000002884,IFA,Male,Single,Business Protection,Accepted Non Standard Terms,49,Y,Self-Employed,200000.00,542.40,Y,0
A000002885,IFA,Male,Single,Family Protection,Accepted Standard Terms,59,Y,Self-Employed,100000.00,541.20,Y,0
A000002886,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,47,Y,In Full-Time Education,80000.00,332.76,N,0
A000002887,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,43,N,Employed,80000.00,175.80,N,0
A000002888,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,31,N,Self-Employed,102236.00,72.00,Y,0
